candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations,source_csv,source_shard
153,15,-0.1,0.85,0.995,0.0,0.0,0.25,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,827.4038461538462,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
397,39,-0.02,0.85,0.995,0.0,0.0,0.5,50000,1,52.0,10.0,10,True,0.1923076923076923,41,0.7884615384615384,852.1923076923077,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
632,63,0.0,0.85,0.995,-0.1,0.0,0.75,50000,1,52.0,10.0,10,True,0.1923076923076923,41,0.7884615384615384,912.2692307692308,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
369,36,-0.02,0.85,0.97,0.0,0.0,0.25,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,913.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
382,38,-0.02,0.85,0.995,-0.25,0.1,0.5,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,933.8461538461538,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
623,62,0.0,0.85,0.995,-0.25,0.0,0.75,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,968.9423076923076,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
43,4,-0.1,0.7,0.97,-0.1,0.25,0.5,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,1028.423076923077,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
463,46,-0.02,1.0,0.995,-0.25,0.1,0.5,50000,1,52.0,10.0,10,True,0.1923076923076923,40,0.7692307692307693,1066.4038461538462,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
50,5,-0.1,0.7,0.97,0.0,0.1,0.75,50000,1,52.0,10.0,10,True,0.1923076923076923,42,0.8076923076923077,1094.826923076923,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
347,34,-0.02,0.85,0.9,0.0,0.1,0.75,50000,1,52.0,10.0,10,True,0.1923076923076923,41,0.7884615384615384,1234.6346153846157,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
470,47,-0.02,1.0,0.995,-0.1,0.0,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,852.2941176470588,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
200,20,-0.1,1.0,0.97,-0.1,0.0,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,887.8627450980392,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
686,68,0.0,1.0,0.97,-0.1,0.0,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,890.2352941176471,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
78,7,-0.1,0.7,0.995,0.0,0.25,0.25,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,924.5490196078432,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
674,67,0.0,1.0,0.9,0.0,0.25,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,934.5098039215686,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
444,44,-0.02,1.0,0.97,-0.1,0.1,0.25,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,976.0980392156864,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
199,19,-0.1,1.0,0.97,-0.1,0.0,0.5,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1016.2352941176472,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
677,67,0.0,1.0,0.97,-0.25,0.0,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1031.235294117647,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
294,29,-0.02,0.7,0.97,0.0,0.25,0.25,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1057.3725490196075,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
422,42,-0.02,1.0,0.9,-0.1,0.25,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1060.1176470588234,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
353,35,-0.02,0.85,0.97,-0.25,0.0,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1074.6666666666667,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
428,42,-0.02,1.0,0.9,0.0,0.1,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1103.7450980392157,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
598,59,0.0,0.85,0.97,-0.25,0.1,0.5,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1106.7254901960785,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
590,59,0.0,0.85,0.9,0.0,0.1,0.75,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1109.8235294117646,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
49,4,-0.1,0.7,0.97,0.0,0.1,0.5,50000,1,51.0,10.0,10,True,0.196078431372549,40,0.7843137254901961,1189.3333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
591,59,0.0,0.85,0.9,0.0,0.25,0.25,50000,1,51.0,10.0,10,True,0.196078431372549,40,0.7843137254901961,1204.2941176470588,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
547,54,0.0,0.7,0.995,-0.25,0.25,0.5,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1278.7843137254902,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
187,18,-0.1,1.0,0.9,0.0,0.25,0.5,50000,1,51.0,10.0,10,True,0.196078431372549,41,0.803921568627451,1291.3529411764705,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
461,46,-0.02,1.0,0.995,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,844.22,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
713,71,0.0,1.0,0.995,-0.1,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,867.62,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
389,38,-0.02,0.85,0.995,-0.1,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,874.44,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
218,21,-0.1,1.0,0.995,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,893.32,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
380,38,-0.02,0.85,0.995,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,938.06,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
220,22,-0.1,1.0,0.995,-0.25,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,947.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
147,14,-0.1,0.85,0.995,-0.1,0.1,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,951.34,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
431,43,-0.02,1.0,0.9,0.0,0.25,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,960.28,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
120,12,-0.1,0.85,0.97,-0.1,0.1,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,971.84,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
706,70,0.0,1.0,0.995,-0.25,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,979.64,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
442,44,-0.02,1.0,0.97,-0.1,0.0,0.5,50000,1,50.0,10.0,10,True,0.2,39,0.78,981.1,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
606,60,0.0,0.85,0.97,-0.1,0.1,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,989.34,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
137,13,-0.1,0.85,0.995,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,39,0.78,1005.98,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
363,36,-0.02,0.85,0.97,-0.1,0.1,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,1012.68,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
596,59,0.0,0.85,0.97,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1018.88,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
536,53,0.0,0.7,0.97,0.0,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1030.24,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
604,60,0.0,0.85,0.97,-0.1,0.0,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1035.62,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
563,56,0.0,0.7,0.995,0.0,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,39,0.78,1041.76,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
68,6,-0.1,0.7,0.995,-0.1,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,39,0.78,1049.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
110,11,-0.1,0.85,0.97,-0.25,0.0,0.75,50000,1,50.0,10.0,10,True,0.2,38,0.76,1051.62,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
355,35,-0.02,0.85,0.97,-0.25,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1068.04,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
293,29,-0.02,0.7,0.97,0.0,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,38,0.76,1085.3,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
198,19,-0.1,1.0,0.97,-0.1,0.0,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,1089.84,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
666,66,0.0,1.0,0.9,0.0,0.0,0.25,50000,1,50.0,10.0,10,True,0.2,38,0.76,1101.32,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
562,56,0.0,0.7,0.995,0.0,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,39,0.78,1102.78,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
429,42,-0.02,1.0,0.9,0.0,0.25,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,1103.96,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
656,65,0.0,1.0,0.9,-0.25,0.25,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1117.68,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
589,58,0.0,0.85,0.9,0.0,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1122.14,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
304,30,-0.02,0.7,0.995,-0.25,0.25,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1122.3,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
537,53,0.0,0.7,0.97,0.0,0.25,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,1123.74,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
653,65,0.0,1.0,0.9,-0.25,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1139.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
441,44,-0.02,1.0,0.97,-0.1,0.0,0.25,50000,1,50.0,10.0,10,True,0.2,38,0.76,1143.22,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
419,41,-0.02,1.0,0.9,-0.1,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1144.16,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
348,34,-0.02,0.85,0.9,0.0,0.25,0.25,50000,1,50.0,10.0,10,True,0.2,40,0.8,1194.48,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
346,34,-0.02,0.85,0.9,0.0,0.1,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1195.3,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
179,17,-0.1,1.0,0.9,-0.1,0.25,0.75,50000,1,50.0,10.0,10,True,0.2,40,0.8,1248.6,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
106,10,-0.1,0.85,0.9,0.0,0.25,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1308.92,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
340,34,-0.02,0.85,0.9,-0.1,0.25,0.5,50000,1,50.0,10.0,10,True,0.2,40,0.8,1341.72,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
302,30,-0.02,0.7,0.995,-0.25,0.1,0.75,50000,1,50.0,10.0,10,True,0.2,39,0.78,1341.88,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
704,70,0.0,1.0,0.995,-0.25,0.0,0.75,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,815.6122448979592,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
714,71,0.0,1.0,0.995,-0.1,0.1,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,850.8163265306123,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
633,63,0.0,0.85,0.995,-0.1,0.1,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,862.1428571428571,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
631,63,0.0,0.85,0.995,-0.1,0.0,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,903.8163265306124,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
390,39,-0.02,0.85,0.995,-0.1,0.1,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,949.734693877551,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
679,67,0.0,1.0,0.97,-0.25,0.1,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,964.1224489795918,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
468,46,-0.02,1.0,0.995,-0.1,0.0,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,38,0.7755102040816326,973.2244897959184,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
320,32,-0.02,0.7,0.995,0.0,0.1,0.75,50000,1,49.0,10.0,10,True,0.2040816326530612,38,0.7755102040816326,984.7755102040816,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
361,36,-0.02,0.85,0.97,-0.1,0.0,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1017.1632653061224,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
118,11,-0.1,0.85,0.97,-0.1,0.0,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,38,0.7755102040816326,1049.1020408163265,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
684,68,0.0,1.0,0.97,-0.1,0.0,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1063.2857142857142,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
661,66,0.0,1.0,0.9,-0.1,0.1,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1093.9591836734694,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
413,41,-0.02,1.0,0.9,-0.25,0.25,0.75,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1105.2448979591836,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
107,10,-0.1,0.85,0.9,0.0,0.25,0.75,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1123.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
76,7,-0.1,0.7,0.995,0.0,0.1,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,38,0.7755102040816326,1132.4489795918366,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
423,42,-0.02,1.0,0.9,0.0,0.0,0.25,50000,1,49.0,10.0,10,True,0.2040816326530612,39,0.7959183673469388,1149.0816326530612,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
421,42,-0.02,1.0,0.9,-0.1,0.25,0.5,50000,1,49.0,10.0,10,True,0.2040816326530612,38,0.7755102040816326,1154.1020408163265,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
