parameter,from_value,to_value,candidate_index_left,candidate_index_right,logical_failure_left,logical_failure_right,logical_failure_delta,abs_logical_failure_delta,convergence_left,convergence_right,convergence_delta,abs_convergence_delta,mean_iterations_left,mean_iterations_right,fixed_fresh_negative,fixed_fresh_p_positive,fixed_previous_negative,fixed_previous_positive,fixed_previous_p_positive,fixed_fresh_positive
previous_positive,0.0,0.1,406,409,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5833333333333334,0.6296296296296297,0.04629629629629628,0.04629629629629628,2017.75,1848.1851851851848,-0.02,0.9,-0.25,,0.5,1.0
previous_p_positive,0.5,0.75,406,407,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5833333333333334,0.6296296296296297,0.04629629629629628,0.04629629629629628,2017.75,1586.2592592592594,-0.02,0.9,-0.25,0.0,,1.0
previous_p_positive,0.5,0.75,205,206,0.0806451612903225,0.0344827586206896,-0.046162402669632896,0.046162402669632896,0.9193548387096774,0.9655172413793104,0.04616240266963301,0.04616240266963301,491.31451612903226,280.4103448275862,-0.1,0.97,-0.1,0.25,,1.0
previous_p_positive,0.5,0.75,283,284,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.725,0.7755102040816326,0.05051020408163265,0.05051020408163265,1433.275,1169.3061224489795,-0.02,0.97,-0.1,0.1,,0.7
previous_negative,-0.25,-0.1,622,631,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1281.525,903.8163265306124,0.0,0.995,,0.0,0.5,0.85
fresh_positive,0.85,1.0,329,410,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1332.15,1214.061224489796,-0.02,0.9,-0.25,0.1,0.75,
previous_p_positive,0.5,0.75,511,512,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1333.3,1288.428571428571,0.0,0.9,0.0,0.25,,0.7
previous_positive,0.1,0.25,95,98,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1339.65,1209.9591836734694,-0.1,0.9,-0.1,,0.75,0.85
fresh_p_positive,0.9,0.97,657,684,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1351.025,1063.2857142857142,0.0,,-0.1,0.0,0.25,1.0
previous_p_positive,0.5,0.75,412,413,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7959183673469388,0.04591836734693877,0.04591836734693877,1363.975,1105.2448979591836,-0.02,0.9,-0.25,0.25,,1.0
previous_p_positive,0.25,0.5,75,76,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7755102040816326,0.025510204081632626,0.025510204081632626,1212.7,1132.4489795918366,-0.1,0.995,0.0,0.1,,0.7
previous_negative,-0.25,-0.1,412,421,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7755102040816326,0.025510204081632626,0.025510204081632626,1363.975,1154.1020408163265,-0.02,0.9,,0.25,0.5,1.0
previous_positive,0.0,0.1,578,581,0.25,0.2040816326530612,-0.0459183673469388,0.0459183673469388,0.75,0.7755102040816326,0.025510204081632626,0.025510204081632626,1365.8,1237.734693877551,0.0,0.9,-0.1,,0.75,0.85
fresh_p_positive,0.97,0.995,607,634,0.1298701298701298,0.0840336134453781,-0.0458365164247517,0.0458365164247517,0.8701298701298701,0.8991596638655462,0.029029793735676157,0.029029793735676157,635.9090909090909,551.4957983193277,0.0,,-0.1,0.1,0.5,0.85
previous_negative,-0.1,0.0,415,424,0.2631578947368421,0.217391304347826,-0.04576659038901609,0.04576659038901609,0.7368421052631579,0.782608695652174,0.04576659038901609,0.04576659038901609,1334.7105263157894,1179.5652173913045,-0.02,0.9,,0.0,0.5,1.0
previous_positive,0.0,0.1,577,580,0.2631578947368421,0.217391304347826,-0.04576659038901609,0.04576659038901609,0.7368421052631579,0.7608695652173914,0.0240274599542335,0.0240274599542335,1544.157894736842,1433.0217391304348,0.0,0.9,-0.1,,0.5,0.85
fresh_p_positive,0.9,0.97,658,685,0.2272727272727272,0.1818181818181818,-0.045454545454545414,0.045454545454545414,0.7727272727272727,0.8181818181818182,0.045454545454545525,0.045454545454545525,1238.909090909091,934.6181818181818,0.0,,-0.1,0.0,0.5,1.0
fresh_positive,0.7,0.85,494,575,0.2040816326530612,0.1587301587301587,-0.04535147392290251,0.04535147392290251,0.7755102040816326,0.8412698412698413,0.06575963718820865,0.06575963718820865,1628.9591836734694,1122.5396825396826,0.0,0.9,-0.25,0.25,0.75,
fresh_negative,-0.02,0.0,421,664,0.2040816326530612,0.1587301587301587,-0.04535147392290251,0.04535147392290251,0.7755102040816326,0.8253968253968254,0.049886621315192725,0.049886621315192725,1154.1020408163265,1073.0,,0.9,-0.1,0.25,0.5,1.0
fresh_positive,0.85,1.0,332,413,0.1587301587301587,0.2040816326530612,0.04535147392290251,0.04535147392290251,0.8412698412698413,0.7959183673469388,-0.04535147392290251,0.04535147392290251,1167.3650793650793,1105.2448979591836,-0.02,0.9,-0.25,0.25,0.75,
fresh_negative,-0.1,-0.02,98,341,0.2040816326530612,0.1587301587301587,-0.04535147392290251,0.04535147392290251,0.7959183673469388,0.8412698412698413,0.04535147392290251,0.04535147392290251,1209.9591836734694,950.6349206349206,,0.9,-0.1,0.25,0.75,0.85
previous_positive,0.1,0.25,661,664,0.2040816326530612,0.1587301587301587,-0.04535147392290251,0.04535147392290251,0.7959183673469388,0.8253968253968254,0.02947845804988658,0.02947845804988658,1093.9591836734694,1073.0,0.0,0.9,-0.1,,0.5,1.0
previous_positive,0.1,0.25,121,124,0.1111111111111111,0.0657894736842105,-0.04532163742690061,0.04532163742690061,0.8666666666666667,0.9276315789473684,0.060964912280701666,0.060964912280701666,789.2777777777778,456.17105263157896,-0.1,0.97,-0.1,,0.5,0.85
previous_positive,0.1,0.25,635,638,0.0657894736842105,0.0206185567010309,-0.0451709169831796,0.0451709169831796,0.9210526315789472,0.979381443298969,0.0583288117200218,0.0583288117200218,459.1513157894737,160.64536082474226,0.0,0.995,-0.1,,0.75,0.85
previous_p_positive,0.5,0.75,385,386,0.0671140939597315,0.0221238938053097,-0.0449902001544218,0.0449902001544218,0.9328859060402684,0.9778761061946902,0.04499020015442179,0.04499020015442179,470.8590604026846,199.38053097345133,-0.02,0.995,-0.25,0.25,,0.85
previous_positive,0.0,0.1,424,427,0.217391304347826,0.1724137931034483,-0.04497751124437771,0.04497751124437771,0.782608695652174,0.8275862068965517,0.044977511244377766,0.044977511244377766,1179.5652173913045,999.8103448275862,-0.02,0.9,0.0,,0.5,1.0
fresh_negative,-0.1,-0.02,184,427,0.217391304347826,0.1724137931034483,-0.04497751124437771,0.04497751124437771,0.782608695652174,0.8275862068965517,0.044977511244377766,0.044977511244377766,1281.7608695652175,999.8103448275862,,0.9,0.0,0.1,0.5,1.0
previous_negative,-0.1,0.0,663,672,0.217391304347826,0.1724137931034483,-0.04497751124437771,0.04497751124437771,0.782608695652174,0.8275862068965517,0.044977511244377766,0.044977511244377766,1296.3695652173913,1040.9137931034484,0.0,0.9,,0.25,0.25,1.0
previous_p_positive,0.25,0.5,225,226,0.217391304347826,0.1724137931034483,-0.04497751124437771,0.04497751124437771,0.782608695652174,0.8103448275862069,0.027736131934032904,0.027736131934032904,875.0217391304348,894.8103448275862,-0.1,0.995,-0.1,0.0,,1.0
fresh_positive,0.85,1.0,145,226,0.217391304347826,0.1724137931034483,-0.04497751124437771,0.04497751124437771,0.782608695652174,0.8103448275862069,0.027736131934032904,0.027736131934032904,946.4130434782608,894.8103448275862,-0.1,0.995,-0.1,0.0,0.5,
fresh_positive,0.85,1.0,150,231,0.0787401574803149,0.1234567901234567,0.044716632643141796,0.044716632643141796,0.9212598425196852,0.8765432098765432,-0.04471663264314196,0.04471663264314196,487.81889763779526,627.5802469135803,-0.1,0.995,-0.1,0.25,0.25,
previous_p_positive,0.5,0.75,709,710,0.0806451612903225,0.0359712230215827,-0.0446739382687398,0.0446739382687398,0.9112903225806452,0.9640287769784172,0.05273845439777192,0.05273845439777192,573.5403225806451,244.74100719424465,0.0,0.995,-0.25,0.25,,1.0
fresh_p_positive,0.97,0.995,48,75,0.2941176470588235,0.25,-0.044117647058823484,0.044117647058823484,0.6470588235294118,0.75,0.1029411764705882,0.1029411764705882,1674.9411764705883,1212.7,-0.1,,0.0,0.1,0.25,0.7
fresh_negative,-0.1,-0.02,67,310,0.2941176470588235,0.25,-0.044117647058823484,0.044117647058823484,0.7058823529411765,0.725,0.01911764705882346,0.01911764705882346,1379.3529411764705,1303.25,,0.995,-0.1,0.1,0.5,0.7
previous_positive,0.1,0.25,158,161,0.0657894736842105,0.0218818380743982,-0.0439076356098123,0.0439076356098123,0.9276315789473684,0.9781181619256016,0.050486582978233274,0.050486582978233274,353.4671052631579,187.59080962800877,-0.1,0.995,0.0,,0.75,0.85
fresh_positive,0.7,0.85,557,638,0.0636942675159235,0.0206185567010309,-0.0430757108148926,0.0430757108148926,0.929936305732484,0.979381443298969,0.04944513756648505,0.04944513756648505,372.8089171974522,160.64536082474226,0.0,0.995,-0.1,0.25,0.75,
fresh_p_positive,0.97,0.995,533,560,0.3571428571428571,0.4,0.04285714285714293,0.04285714285714293,0.6071428571428571,0.56,-0.04714285714285704,0.04714285714285704,1937.607142857143,1898.32,0.0,,0.0,0.0,0.75,0.7
fresh_negative,-0.02,0.0,290,533,0.4,0.3571428571428571,-0.04285714285714293,0.04285714285714293,0.6,0.6071428571428571,0.0071428571428571175,0.0071428571428571175,1759.48,1937.607142857143,,0.97,0.0,0.0,0.75,0.7
previous_p_positive,0.5,0.75,532,533,0.4,0.3571428571428571,-0.04285714285714293,0.04285714285714293,0.6,0.6071428571428571,0.0071428571428571175,0.0071428571428571175,1825.72,1937.607142857143,0.0,0.97,0.0,0.0,,0.7
fresh_negative,-0.02,0.0,478,721,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9193548387096774,0.8641975308641975,-0.0551573078454799,0.0551573078454799,502.81451612903226,609.6543209876543,,0.995,0.0,0.0,0.5,1.0
fresh_p_positive,0.97,0.995,694,721,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9112903225806452,0.8641975308641975,-0.04709279171644776,0.04709279171644776,497.25,609.6543209876543,0.0,,0.0,0.0,0.5,1.0
previous_p_positive,0.5,0.75,694,695,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9112903225806452,0.8641975308641975,-0.04709279171644776,0.04709279171644776,497.25,667.2716049382716,0.0,0.97,0.0,0.0,,1.0
fresh_negative,-0.1,-0.02,221,464,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9193548387096774,0.8765432098765432,-0.04281162883313416,0.04281162883313416,452.8225806451613,599.8024691358024,,0.995,-0.25,0.1,0.75,1.0
previous_p_positive,0.25,0.5,477,478,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9193548387096774,0.04281162883313416,0.04281162883313416,607.1728395061729,502.81451612903226,-0.02,0.995,0.0,0.0,,1.0
fresh_negative,-0.1,-0.02,235,478,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9193548387096774,0.04281162883313416,0.04281162883313416,652.0493827160494,502.81451612903226,,0.995,0.0,0.0,0.5,1.0
fresh_negative,-0.02,0.0,437,680,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9193548387096774,0.04281162883313416,0.04281162883313416,728.1851851851852,519.6290322580645,,0.97,-0.25,0.1,0.75,1.0
fresh_p_positive,0.97,0.995,194,221,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9193548387096774,0.04281162883313416,0.04281162883313416,733.8271604938271,452.8225806451613,-0.1,,-0.25,0.1,0.75,1.0
previous_p_positive,0.5,0.75,208,209,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9193548387096774,0.04281162883313416,0.04281162883313416,736.6296296296297,595.7903225806451,-0.1,0.97,0.0,0.0,,1.0
fresh_negative,-0.1,-0.02,234,477,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9112903225806452,0.8765432098765432,-0.03474711270410202,0.03474711270410202,480.3467741935484,607.1728395061729,,0.995,0.0,0.0,0.25,1.0
previous_p_positive,0.25,0.5,234,235,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9112903225806452,0.8765432098765432,-0.03474711270410202,0.03474711270410202,480.3467741935484,652.0493827160494,-0.1,0.995,0.0,0.0,,1.0
fresh_p_positive,0.97,0.995,450,477,0.0806451612903225,0.1234567901234567,0.042811628833134205,0.042811628833134205,0.9112903225806452,0.8765432098765432,-0.03474711270410202,0.03474711270410202,564.766129032258,607.1728395061729,-0.02,,0.0,0.0,0.25,1.0
previous_p_positive,0.5,0.75,235,236,0.1234567901234567,0.0806451612903225,-0.042811628833134205,0.042811628833134205,0.8765432098765432,0.9032258064516128,0.02668259657506955,0.02668259657506955,652.0493827160494,512.258064516129,-0.1,0.995,0.0,0.0,,1.0
previous_negative,-0.1,0.0,631,640,0.2040816326530612,0.1612903225806451,-0.0427913100724161,0.0427913100724161,0.7959183673469388,0.8387096774193549,0.0427913100724161,0.0427913100724161,903.8163265306124,772.2096774193549,0.0,0.995,,0.0,0.5,0.85
fresh_p_positive,0.97,0.995,687,714,0.1612903225806451,0.2040816326530612,0.0427913100724161,0.0427913100724161,0.8225806451612904,0.7959183673469388,-0.026662277814351598,0.026662277814351598,982.2258064516128,850.8163265306123,0.0,,-0.1,0.1,0.25,1.0
previous_positive,0.0,0.1,684,687,0.2040816326530612,0.1612903225806451,-0.0427913100724161,0.0427913100724161,0.7959183673469388,0.8225806451612904,0.026662277814351598,0.026662277814351598,1063.2857142857142,982.2258064516128,0.0,0.97,-0.1,,0.25,1.0
previous_p_positive,0.5,0.75,226,227,0.1724137931034483,0.1298701298701298,-0.042543663233318485,0.042543663233318485,0.8103448275862069,0.8701298701298701,0.059785042543663236,0.059785042543663236,894.8103448275862,759.5974025974026,-0.1,0.995,-0.1,0.0,,1.0
fresh_p_positive,0.97,0.995,196,223,0.1724137931034483,0.1298701298701298,-0.042543663233318485,0.042543663233318485,0.8275862068965517,0.8571428571428571,0.029556650246305383,0.029556650246305383,929.6206896551724,756.6233766233767,-0.1,,-0.25,0.25,0.5,1.0
previous_negative,-0.1,0.0,178,187,0.238095238095238,0.196078431372549,-0.04201680672268901,0.04201680672268901,0.7619047619047619,0.803921568627451,0.04201680672268915,0.04201680672268915,1312.0,1291.3529411764705,-0.1,0.9,,0.25,0.5,1.0
fresh_p_positive,0.9,0.97,173,200,0.238095238095238,0.196078431372549,-0.04201680672268901,0.04201680672268901,0.7619047619047619,0.803921568627451,0.04201680672268915,0.04201680672268915,1320.7857142857142,887.8627450980392,-0.1,,-0.1,0.0,0.75,1.0
previous_positive,0.0,0.1,595,598,0.238095238095238,0.196078431372549,-0.04201680672268901,0.04201680672268901,0.7619047619047619,0.803921568627451,0.04201680672268915,0.04201680672268915,1420.142857142857,1106.7254901960785,0.0,0.97,-0.25,,0.5,0.85
fresh_positive,0.85,1.0,344,425,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1300.725,1137.9166666666667,-0.02,0.9,0.0,0.0,0.75,
fresh_negative,-0.02,0.0,329,572,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1332.15,1211.0416666666667,,0.9,-0.25,0.1,0.75,0.85
previous_negative,-0.25,-0.1,329,338,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1332.15,1281.6041666666667,-0.02,0.9,,0.1,0.75,0.85
fresh_negative,-0.1,-0.02,95,338,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1339.65,1281.6041666666667,,0.9,-0.1,0.1,0.75,0.85
previous_positive,0.0,0.1,335,338,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1622.05,1281.6041666666667,-0.02,0.9,-0.1,,0.75,0.85
fresh_negative,-0.02,0.0,310,553,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.725,0.75,0.025000000000000022,0.025000000000000022,1303.25,1378.2916666666667,,0.995,-0.1,0.1,0.5,0.7
previous_negative,-0.1,0.0,283,292,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.725,0.75,0.025000000000000022,0.025000000000000022,1433.275,1177.3333333333333,-0.02,0.97,,0.1,0.5,0.7
previous_negative,-0.1,0.0,95,104,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7708333333333334,0.02083333333333337,0.02083333333333337,1339.65,1334.0833333333333,-0.1,0.9,,0.1,0.75,0.85
fresh_p_positive,0.97,0.995,114,141,0.25,0.2083333333333333,-0.04166666666666671,0.04166666666666671,0.75,0.7708333333333334,0.02083333333333337,0.02083333333333337,1362.975,1159.0625,-0.1,,-0.25,0.25,0.25,0.85
fresh_negative,-0.02,0.0,258,501,0.6666666666666666,0.625,-0.04166666666666663,0.04166666666666663,0.2666666666666666,0.375,0.10833333333333339,0.10833333333333339,2831.4,2730.3125,,0.9,-0.1,0.25,0.25,0.7
previous_p_positive,0.5,0.75,496,497,0.6666666666666666,0.625,-0.04166666666666663,0.04166666666666663,0.3333333333333333,0.25,-0.08333333333333331,0.08333333333333331,2728.0666666666666,3053.125,0.0,0.9,-0.1,0.0,,0.7
previous_positive,0.1,0.25,84,87,0.6666666666666666,0.625,-0.04166666666666663,0.04166666666666663,0.2666666666666666,0.3125,0.04583333333333339,0.04583333333333339,3403.9333333333334,2722.3125,-0.1,0.9,-0.25,,0.25,0.85
fresh_negative,-0.1,-0.02,28,271,0.6666666666666666,0.625,-0.04166666666666663,0.04166666666666663,0.3333333333333333,0.3125,-0.020833333333333315,0.020833333333333315,2903.5333333333333,2955.0,,0.97,-0.25,0.0,0.5,0.7
previous_p_positive,0.25,0.5,90,91,0.4761904761904761,0.4347826086956521,-0.041407867494824,0.041407867494824,0.4761904761904761,0.5652173913043478,0.08902691511387167,0.08902691511387167,2568.714285714286,2142.521739130435,-0.1,0.9,-0.1,0.0,,0.85
fresh_negative,-0.02,0.0,264,507,0.4761904761904761,0.4347826086956521,-0.041407867494824,0.041407867494824,0.4285714285714285,0.4782608695652174,0.049689440993788914,0.049689440993788914,2451.285714285714,2469.5652173913045,,0.9,0.0,0.1,0.25,0.7
fresh_p_positive,0.97,0.995,38,65,0.4347826086956521,0.4761904761904761,0.041407867494824,0.041407867494824,0.5217391304347826,0.4761904761904761,-0.045548654244306486,0.045548654244306486,2021.782608695652,2235.8571428571427,-0.1,,-0.1,0.0,0.75,0.7
previous_p_positive,0.25,0.5,507,508,0.4347826086956521,0.4761904761904761,0.041407867494824,0.041407867494824,0.4782608695652174,0.5238095238095238,0.04554865424430643,0.04554865424430643,2469.5652173913045,2151.333333333333,0.0,0.9,0.0,0.1,,0.7
fresh_positive,0.85,1.0,354,435,0.4347826086956521,0.4761904761904761,0.041407867494824,0.041407867494824,0.5652173913043478,0.5238095238095238,-0.04140786749482395,0.04140786749482395,1886.5652173913045,2376.619047619048,-0.02,0.97,-0.25,0.1,0.25,
fresh_positive,0.85,1.0,351,432,0.4347826086956521,0.4761904761904761,0.041407867494824,0.041407867494824,0.5652173913043478,0.5238095238095238,-0.04140786749482395,0.04140786749482395,2070.8695652173915,2214.4761904761904,-0.02,0.97,-0.25,0.0,0.25,
fresh_positive,0.85,1.0,575,656,0.1587301587301587,0.2,0.04126984126984132,0.04126984126984132,0.8412698412698413,0.8,-0.041269841269841234,0.041269841269841234,1122.5396825396826,1117.68,0.0,0.9,-0.25,0.25,0.75,
